kilometraj_total,vechime_ani,coolant_temp_c,oil_temp_c,oil_pressure_bar,maf_gps,map_kpa,battery_v,vibratii_relanti,zile_de_la_ultima_revizie,delta_temp,pressure_low,pressure_very_low,service_overdue,coolant_overheat,oil_overheat,battery_low,vibratii_high,airflow_mismatch,pressure_margin,pressure_expected,pressure_residual,delta_days,delta_km,trend_temp,trend_pressure,trend_vibratii,trend_battery,anomaly_count,temp_stress,pressure_stress,health_index,defect
107380,14,86.33,88.38,2.721,8.21,29.79,13.27,2.53,163,2.05,0,0,0,0,0,0,0,0,1.521,2.952,-0.231,96,3827,-0.1003,0.2303,0.0406,-0.0233,0,0.0,0.1922,0.0483,1
136481,10,80.44,84.57,3.348,8.6,28.98,13.75,2.29,405,4.13,0,0,1,0,0,0,0,0,2.148,3.105,0.244,42,1705,0.2421,-0.0942,0.3941,0.0713,1,0.0,0.0,0.0645,0
214483,18,98.72,100.54,2.497,15.41,63.19,13.59,2.99,267,1.82,0,0,1,0,0,0,0,0,1.297,2.762,-0.265,80,2678,1.005,0.0638,0.0415,0.0576,1,0.0361,0.2208,0.0913,1
134216,12,87.5,93.54,2.806,9.34,31.94,13.65,2.66,178,6.04,0,0,0,0,0,0,0,0,1.606,2.897,-0.091,112,2734,0.1068,0.2401,0.1073,0.1307,0,0.0,0.0762,0.0789,0
30390,2,88.41,98.08,3.35,11.55,45.82,13.82,1.36,344,9.67,0,0,1,0,0,0,0,0,2.15,3.062,0.288,116,1685,0.1348,0.0493,0.2161,0.196,1,0.0,0.0,0.04,0
180816,16,91.52,99.87,2.536,15.42,60.91,13.5,3.13,8,8.36,0,0,0,0,0,0,0,0,1.336,2.806,-0.27,33,1708,-0.077,-0.0554,-0.1537,0.0609,0,0.0,0.2247,0.0126,1
90983,12,89.13,94.28,2.967,11.44,49.59,13.88,2.17,141,5.16,0,0,0,0,0,0,0,0,1.767,2.953,0.015,42,2204,-0.016,-0.0211,0.1051,-0.0178,0,0.0,0.0,0.0066,1
182319,13,84.2,88.97,2.85,5.57,31.39,13.57,2.06,227,4.77,0,0,1,0,0,0,0,0,1.65,2.966,-0.116,67,2340,0.0555,0.2674,0.0144,0.1359,1,0.0,0.0965,0.0572,1
151825,12,86.45,88.06,2.768,6.58,27.78,13.66,2.15,205,1.61,0,0,1,0,0,0,0,0,1.568,2.99,-0.222,109,1506,0.0254,0.0054,0.211,0.0909,1,0.0,0.1851,0.0479,0
137763,12,97.61,105.81,2.53,17.72,68.18,13.71,2.14,283,8.2,0,0,1,0,0,0,0,0,1.33,2.796,-0.266,117,1926,0.0709,0.1508,0.1757,-0.0527,1,0.0,0.222,0.0697,0
7506,2,89.42,98.2,3.173,5.18,27.42,14.53,1.21,294,8.78,0,0,1,0,0,0,0,0,1.973,2.986,0.187,89,2506,0.1129,0.1337,0.0017,-0.149,1,0.0,0.0,0.0103,0
108104,12,91.85,95.61,2.942,11.3,34.25,13.6,2.68,191,3.76,0,0,1,0,0,0,0,0,1.742,2.865,0.077,120,2321,0.1023,0.0196,0.0768,0.0107,1,0.0,0.0,0.0135,0
202041,16,94.09,95.13,2.34,10.42,47.22,13.61,2.94,390,1.03,0,0,1,0,0,0,0,0,1.14,2.846,-0.507,48,4220,0.5098,0.2121,0.3211,0.0874,1,0.0,0.4222,0.109,0
127387,7,87.01,91.56,3.024,12.47,38.94,13.96,1.94,389,4.55,0,0,1,0,0,0,0,0,1.824,3.065,-0.04,111,1438,0.0315,-0.0218,0.2707,0.0567,1,0.0,0.0335,0.0256,1
164985,13,90.21,95.12,2.388,10.91,50.03,13.9,2.34,199,4.91,0,0,1,0,0,0,0,0,1.188,2.918,-0.529,98,3703,0.2483,0.1781,-0.0474,0.1123,1,0.0,0.4412,0.1181,0
7645,1,85.42,89.63,3.315,4.06,25.0,14.35,1.34,378,4.21,0,0,1,0,0,0,0,0,2.115,3.167,0.148,31,2645,0.0716,-0.0673,0.2119,-0.1225,1,0.0,0.0,0.0,0
91965,7,87.12,89.14,3.237,9.63,39.05,13.81,2.0,269,2.02,0,0,1,0,0,0,0,0,2.037,3.113,0.123,104,2112,0.0834,-0.0848,0.2318,0.0196,1,0.0,0.0,0.0,0
111238,9,88.77,94.98,3.105,12.28,51.49,14.04,2.23,58,6.22,0,0,0,0,0,0,0,0,1.905,3.006,0.099,79,4625,-0.0513,0.1409,0.0043,0.0382,0,0.0,0.0,0.0154,1
264957,20,102.53,100.19,2.336,13.45,51.54,13.36,3.13,50,-2.34,0,0,0,1,0,0,0,0,1.136,2.682,-0.346,73,2492,0.5457,0.0892,0.2456,0.1132,1,0.2265,0.2886,0.0844,1
76907,5,85.81,93.64,3.196,7.1,33.99,14.15,2.33,33,7.83,0,0,0,0,0,0,0,0,1.996,3.043,0.152,78,1132,-0.0292,0.1382,0.112,0.153,0,0.0,0.0,0.0283,0
7411,6,84.36,90.37,3.386,9.17,27.7,14.21,1.41,88,6.0,0,0,0,0,0,0,0,0,2.186,3.063,0.323,80,2411,-0.1045,-0.2105,0.169,0.0967,0,0.0,0.0,0.0,0
125531,9,90.35,94.03,3.265,11.43,44.99,13.71,1.92,131,3.67,0,0,0,0,0,0,0,0,2.065,2.999,0.266,100,3355,0.1675,0.0628,0.2079,0.0397,0,0.0,0.0,0.0255,0
216593,20,87.9,86.99,2.491,6.58,25.0,13.09,3.53,29,-0.91,0,0,0,0,0,0,1,0,1.291,2.84,-0.349,76,2683,0.065,0.0979,0.1892,0.1319,1,0.0,0.291,0.0523,0
181864,18,108.51,106.66,2.249,15.35,59.98,13.66,3.16,255,-1.85,0,0,1,1,0,0,0,0,1.049,2.627,-0.378,108,2829,1.2461,0.0589,0.1042,0.0721,2,0.5254,0.315,0.1961,0
9049,1,92.96,97.92,3.756,11.68,44.2,14.52,1.09,172,4.96,0,0,0,0,0,0,0,0,2.556,3.078,0.678,110,1950,0.2747,-0.0604,0.4759,-0.1007,0,0.0,0.0,0.0499,1
72838,5,82.05,91.03,3.057,10.24,32.24,14.04,1.79,252,8.98,0,0,1,0,0,0,0,0,1.857,3.088,-0.032,112,2153,0.065,0.2842,-0.0321,0.0344,1,0.0,0.0266,0.0206,0
162839,17,86.99,93.51,2.561,8.37,27.24,13.09,2.67,211,6.53,0,0,1,0,0,0,0,0,1.361,2.779,-0.217,97,1498,0.0619,0.1962,0.1926,0.0925,1,0.0,0.181,0.0784,1
43813,2,84.45,90.29,3.638,9.0,33.14,13.99,1.39,114,5.84,0,0,0,0,0,0,0,0,2.438,3.167,0.471,90,1494,-0.0822,0.0464,-0.0849,0.1358,0,0.0,0.0,0.0,0
238464,18,92.49,91.28,1.586,10.55,25.0,13.11,3.32,258,-1.21,0,0,1,0,0,0,1,0,0.386,2.794,-1.209,68,2617,0.5633,1.0349,0.6172,0.2385,2,0.0,1.0072,0.2856,1
76185,6,91.43,96.81,3.403,9.32,48.93,14.0,2.51,399,5.39,0,0,1,0,0,0,0,0,2.203,3.019,0.383,45,2964,0.1036,0.0589,0.219,-0.0274,1,0.0,0.0,0.0182,0
207079,19,98.9,97.57,2.526,7.15,30.76,13.41,3.5,133,-1.33,0,0,0,0,0,0,1,0,1.326,2.672,-0.145,75,1637,0.8561,-0.0054,0.2108,0.0611,1,0.045,0.1212,0.0901,1
48334,6,87.25,93.89,3.297,13.13,47.6,13.83,1.96,129,6.64,0,0,0,0,0,0,0,0,2.097,3.073,0.224,72,1798,0.0773,0.3842,0.1559,-0.0072,0,0.0,0.0,0.052,0
138235,9,93.68,98.49,3.043,10.54,49.53,13.82,2.31,216,4.81,0,0,1,0,0,0,0,0,1.843,2.928,0.114,106,3561,-0.0615,-0.1354,-0.0097,0.0162,1,0.0,0.0,0.0059,0
130031,14,89.17,92.28,2.959,14.9,55.52,13.32,2.06,337,3.12,0,0,1,0,0,0,0,0,1.759,2.976,-0.018,92,1323,0.4221,0.0108,0.0738,0.1456,1,0.0,0.0146,0.0315,0
65231,3,90.58,100.11,3.585,12.16,45.53,14.08,1.58,223,9.53,0,0,1,0,0,0,0,0,2.385,3.0,0.585,43,1555,0.2366,-0.1333,0.2517,0.1622,1,0.0,0.0,0.0,0
140395,12,88.54,95.94,2.917,13.26,57.75,14.12,2.21,349,7.4,0,0,1,0,0,0,0,0,1.717,2.952,-0.035,36,690,-0.0472,0.4617,0.0847,0.2137,1,0.0,0.0293,0.0681,0
131222,11,89.51,98.34,2.619,16.53,61.41,13.96,2.27,31,8.83,0,0,0,0,0,0,0,0,1.419,2.939,-0.32,58,1713,-0.1144,0.0526,0.2302,0.1708,0,0.0,0.2665,0.0477,1
149733,16,89.41,93.33,2.661,13.57,45.62,13.57,2.69,41,3.92,0,0,0,0,0,0,0,0,1.461,2.876,-0.215,48,2143,-0.0157,0.2059,0.136,0.1631,0,0.0,0.1788,0.0591,0
239188,20,95.8,99.08,2.541,12.9,46.46,12.78,2.73,170,3.28,0,0,0,0,0,0,0,0,1.341,2.684,-0.143,82,3002,0.4484,0.0236,0.1947,0.7346,0,0.0,0.1195,0.0896,1
186011,14,79.99,86.2,2.492,9.14,34.2,13.3,2.55,97,6.21,0,0,0,0,0,0,0,0,1.292,3.013,-0.52,40,2058,0.242,0.0131,0.1279,0.2406,0,0.0,0.4337,0.0959,0
76090,9,87.0,90.69,2.951,10.47,28.17,13.96,1.88,9,3.7,0,0,0,0,0,0,0,0,1.751,2.999,-0.048,73,2837,0.0579,0.2359,-0.1354,-0.069,0,0.0,0.04,0.0223,0
122169,9,93.59,101.52,3.093,9.72,59.95,13.66,2.22,90,7.94,0,0,0,0,0,0,0,1,1.893,2.909,0.184,54,1204,0.0105,0.179,-0.2829,-0.0677,1,0.0,0.0,0.0005,0
111578,9,88.33,95.58,3.14,13.67,50.48,14.02,1.81,113,7.26,0,0,0,0,0,0,0,0,1.94,2.99,0.15,119,1264,-0.136,-0.0384,0.1197,0.082,0,0.0,0.0,0.0224,0
188125,17,90.04,96.72,2.421,11.04,51.62,13.4,2.58,386,6.68,0,0,1,0,0,0,0,0,1.221,2.812,-0.391,60,863,0.0141,0.3817,0.022,0.0986,1,0.0,0.3254,0.0718,0
109031,7,85.72,90.94,3.218,10.45,33.73,14.05,1.65,328,5.21,0,0,1,0,0,0,0,0,2.018,3.056,0.162,92,2810,0.1803,0.3009,0.1577,-0.0138,1,0.0,0.0,0.0476,1
6710,4,86.77,95.73,3.879,14.97,64.73,13.9,1.26,147,8.95,0,0,0,0,0,0,0,0,2.679,3.144,0.734,66,1710,-0.0281,0.0741,0.1168,-0.041,0,0.0,0.0,0.0381,0
97176,7,81.45,86.16,3.184,10.49,38.8,14.01,1.5,402,4.7,0,0,1,0,0,0,0,0,1.984,3.172,0.012,105,4162,-0.0674,-0.0527,0.0905,0.0667,1,0.0,0.0,0.0,0
58153,1,87.15,88.43,3.331,11.39,30.77,14.33,1.77,351,1.28,0,0,1,0,0,0,0,0,2.131,3.214,0.117,119,4047,0.0688,-0.0745,0.3162,-0.0072,1,0.0,0.0,0.0,0
76249,3,88.93,93.04,3.665,7.63,33.97,14.09,1.75,105,4.11,0,0,0,0,0,0,0,0,2.465,3.095,0.57,56,2810,0.1032,-0.0502,0.1464,-0.0262,0,0.0,0.0,0.0048,0
34785,2,93.65,103.01,3.484,17.39,64.0,14.37,2.08,200,9.37,0,0,1,0,0,0,0,0,2.284,3.036,0.448,104,650,0.1313,0.1575,0.0016,-0.0056,1,0.0,0.0,0.0076,0
186258,16,87.71,92.2,2.57,7.56,26.45,13.51,2.56,387,4.49,0,0,1,0,0,0,0,0,1.37,2.822,-0.252,78,2101,0.2328,0.2268,-0.0301,-0.0698,1,0.0,0.2097,0.0664,0
165806,15,88.99,95.79,2.672,9.33,31.48,13.61,2.81,192,6.8,0,0,1,0,0,0,0,0,1.472,2.79,-0.118,103,2337,0.0849,0.1336,-0.1216,0.0945,1,0.0,0.0985,0.0477,0
162475,14,99.41,112.37,2.665,20.76,82.58,13.71,2.18,155,12.96,0,0,0,0,0,0,0,0,1.465,2.683,-0.018,31,2351,0.1857,0.2274,0.0774,0.1152,0,0.1652,0.0151,0.0452,1
134639,10,88.29,96.76,3.125,14.5,55.17,13.64,2.7,379,8.48,0,0,1,0,0,0,0,0,1.925,2.965,0.159,71,500,-0.006,0.0515,0.3204,0.0356,1,0.0,0.0,0.0371,0
160309,15,87.3,91.72,3.017,9.72,31.74,13.62,2.56,277,4.42,0,0,1,0,0,0,0,0,1.817,2.873,0.144,97,1298,0.0502,-0.1306,0.1186,0.0107,1,0.0,0.0,0.0,1
68887,4,83.91,87.95,3.148,6.74,26.86,14.27,1.5,185,4.04,0,0,1,0,0,0,0,0,1.948,3.148,-0.0,104,1194,0.1218,0.3147,0.0197,-0.075,1,0.0,0.0003,0.0701,0
285501,19,94.73,93.27,1.369,8.58,25.0,13.54,3.85,365,-1.46,0,0,1,0,0,0,1,0,0.169,2.735,-1.366,78,2039,0.9415,1.7299,0.6033,0.1495,2,0.0,1.1384,0.4209,1
132907,11,91.91,98.99,3.22,12.62,43.36,13.96,2.61,312,7.08,0,0,1,0,0,0,0,0,2.02,2.854,0.366,105,2516,0.0884,0.0258,0.1148,0.0592,1,0.0,0.0,0.0,0
195628,19,95.1,104.7,2.39,13.64,52.19,13.27,2.75,146,9.6,0,0,0,0,0,0,0,0,1.19,2.615,-0.225,94,2582,-0.0624,0.3665,0.2095,0.0808,0,0.0,0.1875,0.052,1
14583,4,85.26,95.28,3.788,15.59,63.26,14.15,1.34,178,10.02,0,0,0,0,0,0,0,0,2.588,3.148,0.641,53,1547,0.0835,0.0574,0.0917,-0.0461,0,0.0,0.0,0.0114,1
142560,10,84.2,88.55,3.028,7.42,25.0,13.86,2.58,19,4.35,0,0,0,0,0,0,0,0,1.828,3.009,0.019,57,2369,0.0865,0.144,-0.0523,0.0885,0,0.0,0.0,0.0,0
168782,14,83.05,86.24,2.776,5.43,25.0,13.45,2.41,42,3.19,0,0,0,0,0,0,0,0,1.576,2.975,-0.199,51,2336,-0.2092,0.0831,-0.0433,-0.0317,0,0.0,0.1659,0.0215,1
144485,10,92.17,95.97,2.762,10.78,40.33,13.51,2.27,400,3.81,0,0,1,0,0,0,0,0,1.562,2.922,-0.16,30,1688,0.2736,0.0421,-0.0001,0.2872,1,0.0,0.133,0.0562,0
96830,9,91.29,101.05,2.94,17.69,81.03,13.8,2.16,22,9.76,0,0,0,0,0,0,0,0,1.74,3.003,-0.063,99,2704,-0.0428,0.2875,0.1223,0.073,0,0.0,0.0526,0.0432,0
72853,4,81.64,86.72,3.648,13.1,54.4,13.71,1.97,351,5.07,0,0,1,0,0,0,0,0,2.448,3.283,0.365,70,3257,0.0749,0.3087,0.0656,0.0376,1,0.0,0.0,0.0265,0
93256,8,90.37,97.19,3.038,11.82,47.22,13.81,2.13,87,6.81,0,0,0,0,0,0,0,0,1.838,2.965,0.073,94,1372,-0.1216,0.2161,0.1467,-0.0223,0,0.0,0.0,0.0332,1
42482,5,86.67,83.78,3.254,10.34,25.0,13.96,1.53,227,-2.89,0,0,1,0,0,0,0,0,2.054,3.204,0.049,54,1527,0.0186,-0.0097,0.2928,0.2147,1,0.0,0.0,0.0067,0
75713,7,80.01,81.77,3.224,8.74,25.0,14.63,1.17,303,1.76,0,0,1,0,0,0,0,0,2.024,3.205,0.019,54,2139,0.178,0.0986,0.0306,-0.0523,1,0.0,0.0,0.0471,0
140007,14,88.68,98.15,2.575,10.83,42.54,13.52,2.89,416,9.47,0,0,1,0,0,0,0,0,1.375,2.807,-0.232,70,3130,0.1113,1.1405,0.698,0.0265,1,0.0,0.1932,0.1643,1
209510,13,92.64,103.16,2.367,11.03,40.61,13.82,2.69,156,10.52,0,0,0,0,0,0,0,0,1.167,2.719,-0.352,72,1786,0.0793,0.0764,0.1337,0.0473,0,0.0,0.2935,0.078,0
157138,13,84.88,89.61,2.923,9.87,38.25,13.55,2.94,388,4.74,0,0,1,0,0,0,0,0,1.723,2.981,-0.058,82,3644,0.0812,0.2235,-0.0472,0.2031,1,0.0,0.0484,0.0432,0
116186,8,87.68,92.14,3.265,12.93,36.67,13.99,2.18,190,4.46,0,0,1,0,0,0,0,0,2.065,3.024,0.241,51,3429,0.1639,0.0924,0.1987,0.1418,1,0.0,0.0,0.0267,0
226757,20,88.8,94.21,1.384,8.72,31.52,13.01,3.12,364,5.4,0,0,1,0,0,0,0,0,0.184,2.722,-1.338,69,716,0.0795,1.3965,0.4329,0.1733,1,0.0,1.1148,0.3293,1
7469,2,81.22,88.28,3.208,7.78,28.31,14.0,0.8,42,7.07,0,0,0,0,0,0,0,0,2.008,3.188,0.021,99,2469,0.2062,-0.0813,-0.024,0.0101,0,0.0,0.0,0.0,0
80138,7,90.63,96.2,2.98,13.38,61.45,14.33,1.73,112,5.56,0,0,0,0,0,0,0,0,1.78,3.062,-0.082,44,2219,0.1601,0.1465,0.0521,-0.018,0,0.0,0.0682,0.0354,1
66106,3,80.29,88.43,3.18,8.47,29.59,14.02,1.55,261,8.13,0,0,1,0,0,0,0,0,1.98,3.17,0.01,49,1475,0.0942,0.2569,0.0128,-0.0335,1,0.0,0.0,0.0318,0
72564,7,87.52,90.28,3.05,12.83,38.13,14.27,1.76,296,2.75,0,0,1,0,0,0,0,0,1.85,3.087,-0.037,53,2103,0.2471,0.0153,-0.0185,0.1118,1,0.0,0.0312,0.0473,0
220086,20,87.72,94.68,2.75,10.84,41.45,13.13,2.82,337,6.96,0,0,1,0,0,0,0,0,1.55,2.752,-0.002,118,2720,0.192,0.0516,0.2496,0.2089,1,0.0,0.0018,0.0353,0
101981,8,90.97,97.06,3.214,11.89,51.89,13.8,1.11,150,6.1,0,0,0,0,0,0,0,0,2.014,2.986,0.228,39,1939,0.1534,0.1323,0.125,0.0437,0,0.0,0.0,0.0427,0
244235,19,91.0,95.91,1.679,10.2,30.07,12.72,3.23,262,4.91,0,0,1,0,0,0,1,0,0.479,2.702,-1.023,116,3260,0.5299,1.0779,1.1257,0.94,2,0.0,0.8529,0.3243,1
164038,10,95.12,109.76,1.758,13.94,55.69,14.09,1.59,260,14.64,0,0,1,0,0,0,0,0,0.558,2.708,-0.949,91,1324,0.1229,1.2467,0.2434,0.1888,1,0.0,0.7911,0.2542,1
179430,14,93.54,100.72,2.479,6.94,33.88,13.28,2.31,413,7.18,0,0,1,0,0,0,0,0,1.279,2.721,-0.242,78,2232,0.0536,0.2442,0.0968,0.4056,1,0.0,0.2016,0.0625,0
138939,10,88.2,92.78,3.206,10.95,39.73,13.69,2.35,49,4.58,0,0,0,0,0,0,0,0,2.006,2.983,0.223,74,2195,0.0388,-0.0247,0.3425,0.1896,0,0.0,0.0,0.012,0
92024,6,92.22,107.85,2.237,17.27,65.0,14.26,2.55,6,15.63,0,0,0,0,0,0,0,0,1.037,2.863,-0.626,61,1323,0.2218,0.8682,1.1094,0.0521,0,0.0,0.5213,0.1706,1
162854,16,85.55,88.07,3.121,5.6,28.43,13.59,1.89,241,2.52,0,0,1,0,0,0,0,0,1.921,2.912,0.209,88,832,0.1422,0.1538,-0.0908,0.0892,1,0.0,0.0,0.0114,0
217471,20,88.64,95.59,2.663,14.47,52.09,13.64,2.82,6,6.95,0,0,0,0,0,0,0,0,1.463,2.777,-0.114,85,2518,0.0485,0.2129,0.0462,0.1797,0,0.0,0.0948,0.0433,0
45449,6,91.8,96.29,3.366,11.89,56.06,14.19,1.8,82,4.49,0,0,0,0,0,0,0,0,2.166,3.058,0.308,79,1630,0.0672,0.1048,0.2984,0.2464,0,0.0,0.0,0.0125,0
158199,16,87.72,87.8,2.797,11.26,46.34,13.33,2.51,210,0.08,0,0,1,0,0,0,0,0,1.597,2.989,-0.192,71,834,-0.0732,0.022,-0.0074,0.1345,1,0.0,0.1603,0.0051,0
94847,6,87.85,89.15,3.077,9.38,40.35,14.37,1.81,112,1.3,0,0,0,0,0,0,0,0,1.877,3.138,-0.061,120,2165,-0.134,-0.0421,0.0804,-0.0221,0,0.0,0.0508,0.0,0
189327,15,92.14,100.44,2.818,18.77,71.76,13.14,2.79,111,8.3,0,0,0,0,0,0,0,0,1.618,2.858,-0.041,105,1786,0.0636,0.0461,0.0188,0.1405,0,0.0,0.0338,0.0095,0
196280,16,87.26,90.22,2.979,12.29,41.81,13.71,2.59,145,2.96,0,0,0,0,0,0,0,0,1.779,2.923,0.056,97,2213,0.0005,0.1837,-0.1394,-0.0145,0,0.0,0.0,0.0,0
43695,9,89.45,94.91,3.255,9.81,44.86,13.75,2.24,288,5.46,0,0,1,0,0,0,0,0,2.055,2.981,0.274,110,3105,-0.0184,0.1041,0.2797,0.0841,1,0.0,0.0,0.0319,0
235390,15,87.16,90.82,2.762,7.71,37.29,13.67,3.56,153,3.66,0,0,0,0,0,0,1,0,1.562,2.913,-0.151,113,1948,-0.0064,0.0996,0.047,0.0882,1,0.0,0.1257,0.0678,0
52151,6,82.85,86.73,3.622,9.07,44.12,14.52,1.33,333,3.88,0,0,1,0,0,0,0,0,2.422,3.202,0.42,102,3402,0.0802,-0.0607,0.1416,-0.0452,1,0.0,0.0,0.0014,0
79854,2,89.89,95.3,3.382,14.38,55.5,13.95,1.77,66,5.41,0,0,0,0,0,0,0,0,2.182,3.156,0.226,33,2507,0.063,0.1241,0.2551,0.0656,0,0.0,0.0,0.0322,0
7471,2,84.27,91.13,3.664,7.26,38.15,14.5,1.82,43,6.86,0,0,0,0,0,0,0,0,2.464,3.17,0.494,50,2471,0.0732,0.0073,0.0225,0.0097,0,0.0,0.0,0.025,0
87378,9,87.55,91.42,3.421,7.06,25.0,14.11,2.33,69,3.86,0,0,0,0,0,0,0,0,2.221,2.972,0.45,107,500,-0.0228,-0.0716,-0.1055,-0.0193,0,0.0,0.0,0.002,0
172486,19,93.26,102.85,2.568,13.66,49.19,13.47,2.71,385,9.59,0,0,1,0,0,0,0,0,1.368,2.64,-0.071,81,1760,0.0289,0.0551,0.0605,0.0753,1,0.0,0.0595,0.0278,0
48080,3,77.11,81.07,3.559,9.05,26.9,14.0,1.32,116,3.96,0,0,0,0,0,0,0,0,2.359,3.306,0.253,62,2665,-0.1036,0.2491,0.1268,0.1107,0,0.0,0.0,0.018,0
93562,10,91.93,94.42,2.907,11.23,52.39,13.81,1.55,12,2.49,0,0,0,0,0,0,0,0,1.707,3.001,-0.094,116,2195,-0.0547,0.2041,0.1782,0.093,0,0.0,0.0787,0.0212,0
153307,15,96.89,95.78,2.944,11.5,41.98,13.41,2.43,132,-1.11,0,0,0,0,0,0,0,0,1.744,2.832,0.112,101,1205,1.0575,0.128,0.1182,-0.0003,0,0.0,0.0,0.0904,1
25969,5,85.48,92.77,3.46,11.94,55.2,14.21,1.27,289,7.29,0,0,1,0,0,0,0,0,2.26,3.145,0.315,56,1655,-0.0563,0.0635,-0.0312,0.0442,1,0.0,0.0,0.0,1
203539,15,87.31,91.98,2.668,6.53,28.72,13.38,2.76,152,4.67,0,0,0,0,0,0,0,0,1.468,2.855,-0.187,102,3327,-0.1947,0.092,-0.2535,-0.0614,0,0.0,0.1557,0.0,0
104786,7,81.76,85.18,3.396,8.35,34.51,13.95,1.55,161,3.42,0,0,0,0,0,0,0,0,2.196,3.174,0.221,120,2288,-0.1354,0.0542,0.1522,0.0121,0,0.0,0.0,0.0,0
253811,17,99.29,96.19,2.406,9.5,37.24,13.64,3.08,36,-3.1,0,0,0,0,0,0,0,0,1.206,2.765,-0.359,69,2698,0.7313,0.3198,0.1294,-0.0272,0,0.0643,0.2996,0.1196,0
129273,12,83.47,85.21,3.151,7.12,25.0,13.51,2.42,280,1.74,0,0,1,0,0,0,0,0,1.951,3.036,0.115,117,3101,0.1109,0.0217,0.2698,0.1964,1,0.0,0.0,0.017,0
140182,11,87.27,94.0,3.025,13.93,57.56,13.74,2.07,92,6.72,0,0,0,0,0,0,0,0,1.825,3.01,0.015,106,2493,0.0825,0.1111,-0.0562,0.0046,0,0.0,0.0,0.0,0
16949,4,89.63,92.85,3.283,6.91,25.0,14.05,1.64,41,3.22,0,0,0,0,0,0,0,0,2.083,3.043,0.24,106,2472,-0.0129,0.1498,0.1167,-0.0275,0,0.0,0.0,0.0383,0
112960,10,86.54,91.34,3.327,15.39,57.36,13.79,1.87,300,4.8,0,0,1,0,0,0,0,0,2.127,3.083,0.244,34,1671,-0.016,0.0033,-0.1894,0.2296,1,0.0,0.0,0.0126,0
205682,18,96.75,98.04,2.176,12.29,47.94,13.33,3.13,393,1.29,0,0,1,0,0,0,0,0,0.976,2.751,-0.575,45,3172,1.2242,-0.0504,0.2848,0.1317,1,0.0,0.4791,0.1599,1
25776,1,85.49,90.64,3.657,8.7,39.22,14.19,0.83,256,5.14,0,0,1,0,0,0,0,0,2.457,3.204,0.453,72,1700,0.1913,0.1019,0.0776,0.0718,1,0.0,0.0,0.02,0
221291,16,89.4,94.63,2.432,11.92,46.83,13.36,2.66,393,5.24,0,0,1,0,0,0,0,0,1.232,2.855,-0.423,54,2848,0.2212,0.1092,0.1674,0.1047,1,0.0,0.3524,0.0897,0
148837,10,89.76,94.5,3.085,9.06,46.45,13.95,2.58,168,4.74,0,0,0,0,0,0,0,0,1.885,2.976,0.109,81,3069,-0.1935,0.2556,0.3061,-0.0643,0,0.0,0.0,0.0,0
160906,15,88.86,94.47,2.397,10.18,36.39,13.43,2.13,218,5.61,0,0,1,0,0,0,0,0,1.197,2.836,-0.439,48,2819,0.2684,0.1547,0.158,-0.0533,1,0.0,0.3658,0.0902,0
196435,14,92.29,100.93,2.48,12.19,46.17,13.54,2.83,150,8.64,0,0,0,0,0,0,0,0,1.28,2.766,-0.286,92,2474,0.0575,0.1131,-0.0427,0.1876,0,0.0,0.2383,0.0379,0
107994,9,91.04,96.55,3.043,14.31,52.24,13.98,1.91,214,5.5,0,0,1,0,0,0,0,0,1.843,2.978,0.065,105,1140,0.0391,0.3026,0.043,-0.0645,1,0.0,0.0,0.0407,0
79097,7,80.93,83.0,3.388,9.26,28.77,14.15,1.2,375,2.08,0,0,1,0,0,0,0,0,2.188,3.195,0.193,97,3537,0.1472,0.0103,0.1591,-0.1305,1,0.0,0.0,0.0068,0
140348,13,91.78,98.31,2.707,11.04,46.85,13.64,2.25,266,6.53,0,0,1,0,0,0,0,0,1.507,2.841,-0.134,77,2769,0.2059,0.0122,0.0414,-0.0511,1,0.0,0.1117,0.0227,1
22595,3,84.88,85.37,3.877,6.77,25.0,14.41,1.58,11,0.49,0,0,0,0,0,0,0,0,2.677,3.213,0.664,32,1153,0.1177,-0.2644,0.1605,-0.0318,0,0.0,0.0,0.0039,0
191255,12,83.81,83.97,2.629,9.36,25.0,13.9,3.27,243,0.16,0,0,1,0,0,0,1,0,1.429,3.061,-0.432,48,1955,0.168,0.3304,0.331,0.1047,2,0.0,0.36,0.1033,0
34200,2,94.33,99.18,3.352,13.01,49.9,14.45,1.85,158,4.85,0,0,0,0,0,0,0,0,2.152,3.056,0.296,55,2208,0.0046,0.1366,0.0881,-0.0024,0,0.0,0.0,0.0225,0
163495,13,88.56,93.96,2.699,9.79,36.15,13.7,2.16,228,5.4,0,0,1,0,0,0,0,0,1.499,2.885,-0.187,79,2955,-0.0426,0.0388,-0.0039,0.1024,1,0.0,0.1554,0.0213,0
149770,13,88.75,90.62,3.0,9.92,30.05,13.42,2.7,234,1.86,0,0,1,0,0,0,0,0,1.8,2.928,0.072,51,588,0.0531,0.1266,0.1443,0.0123,1,0.0,0.0,0.0431,0
89927,2,90.93,95.57,3.24,13.47,41.26,14.69,1.26,247,4.64,0,0,1,0,0,0,0,0,2.04,3.094,0.147,74,2331,0.2851,-0.0625,-0.1205,-0.0563,1,0.0,0.0,0.0,0
